Region_code,Region_label,Urban_code,Urban_label,UrbanType,Area_code,Area_label,Population,Victimisations,Rate
16,Tasman,273,Motueka,Minor,584303,Motueka East,4140,16,0.7
16,Tasman,502,Rural (Incl.some Off Shore Islands),Rural,581833,Motueka Outer,4220,5,0.2
16,Tasman,273,Motueka,Minor,584301,Motueka West,3890,34,1.7
3,Waikato,502,Rural (Incl.some Off Shore Islands),Rural,541347,Motuoapa,250,0,
4,BayofPlenty,9,Tauranga,Main,536510,Motuopae Island,0,0,
7,Taranaki,14,New Plymouth,Main,551400,Moturoa,3520,17,0.9
1,Northland,502,Rural (Incl.some Off Shore Islands),Rural,500208,Motutangi-Kareponia,1910,8,0.8
7,Taranaki,14,New Plymouth,Main,552001,Mount Bryan,910,4,0.8
16,Tasman,507,Inlet-in TA but not in Urban Area,Rural,584304,Moutere Inlet,0,0,
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,561500,Moutoa,940,0,
4,BayofPlenty,502,Rural (Incl.some Off Shore Islands),Rural,619701,Moutohora Island,0,0,
2,Auckland,4,Central Auckland Zone,Main,517800,Mt Albert Central,6220,16,0.5
13,Canterbury,501,Rural Centre,Rural,600312,Mt Cook,210,0,
9,Wellington,20,Wellington Zone,Main,573300,Mt Cook-Wallace Street,5650,27,0.9
2,Auckland,4,Central Auckland Zone,Main,518202,Mt Eden East,2970,3,0.2
2,Auckland,4,Central Auckland Zone,Main,518101,Mt Eden North,3670,42,2.2
2,Auckland,4,Central Auckland Zone,Main,518302,Mt Eden South,5330,5,0.2
2,Auckland,4,Central Auckland Zone,Main,516001,Mt Hobson,1530,17,2.1
9,Wellington,502,Rural (Incl.some Off Shore Islands),Rural,579501,Mt Holdsworth,1420,0,
4,BayofPlenty,9,Tauranga,Main,536810,Mt Maunganui North,4360,49,2.1
13,Canterbury,22,Christchurch,Main,596000,Mt Pleasant,3550,6,0.3
13,Canterbury,502,Rural (Incl.some Off Shore Islands),Rural,597720,Mt Somers,2830,5,0.3
2,Auckland,4,Central Auckland Zone,Main,519200,Mt St John,5210,13,0.5
2,Auckland,2,Northern Auckland Zone,Main,509400,Mt Victoria,5800,6,0.2
9,Wellington,20,Wellington Zone,Main,573400,Mt Victoria West,5970,21,0.7
2,Auckland,4,Central Auckland Zone,Main,520301,Mt Wellington Domain,1740,26,2.9
2,Auckland,4,Central Auckland Zone,Main,520303,Mt Wellington North,3380,26,1.5
2,Auckland,4,Central Auckland Zone,Main,520500,Mt Wellington South,6200,75,2.3
2,Auckland,4,Central Auckland Zone,Main,520302,Mt Wellington West,3090,12,0.7
16,Tasman,501,Rural Centre,Rural,581843,Murchison,530,2,0.7
2,Auckland,501,Rural Centre,Rural,506654,Muriwai Beach,1220,0,
2,Auckland,502,Rural (Incl.some Off Shore Islands),Rural,506655,Muriwai Valley,800,3,0.7
2,Auckland,2,Northern Auckland Zone,Main,507300,Murrays Bay,5150,1,0
4,BayofPlenty,240,Murupara,Minor,542700,Murupara,1770,21,2.3
2,Auckland,5,Southern Auckland Zone,Main,522712,Murvale,4400,2,0.1
14,Otago,23,Dunedin,Main,604611,Musselburgh,2750,4,0.3
15,Southland,502,Rural (Incl.some Off Shore Islands),Rural,610062,Myross Bush,630,0,
9,Wellington,18,Lower Hutt Zone,Main,568302,Naenae North,4850,35,1.4
9,Wellington,18,Lower Hutt Zone,Main,568303,Naenae South,3580,25,1.3
2,Auckland,2,Northern Auckland Zone,Main,509300,Narrow Neck,4020,1,0
14,Otago,502,Rural (Incl.some Off Shore Islands),Rural,608100,Naseby,120,0,
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,532602,National Park,190,0,
3,Waikato,6,Hamilton Zone,Main,528501,Nawton,4960,32,1.2
17,Nelson,21,Nelson,Main,583600,Nayland,880,8,1.7
3,Waikato,6,Hamilton Zone,Main,530300,Naylor,4800,26,1
17,Nelson,21,Nelson,Main,583500,Nelson Airport,960,4,0.8
12,WestCoast,502,Rural (Incl.some Off Shore Islands),Rural,584937,Nelson Creek-Ngahere,370,2,1
6,Hawke'sBay,12,Napier Zone,Main,546901,Nelson Park,2480,82,6.3
14,Otago,502,Rural (Incl.some Off Shore Islands),Rural,601700,Nenthorn,110,0,
13,Canterbury,112,Ashburton,Secondary,597830,Netherby,1940,2,0.2
13,Canterbury,22,Christchurch,Main,595800,New Brighton,2610,25,1.8
2,Auckland,3,Western Auckland Zone,Main,511301,New Lynn North,2940,8,0.5
2,Auckland,3,Western Auckland Zone,Main,511302,New Lynn South,3060,15,0.9
7,Taranaki,14,New Plymouth,Main,551800,New Plymouth Central,680,102,28.7
2,Auckland,4,Central Auckland Zone,Main,514500,New Windsor,7290,6,0.2
15,Southland,24,Invercargill,Main,611500,Newfield-Rockdale,3020,7,0.4
9,Wellington,20,Wellington Zone,Main,573524,Newlands East,780,0,
9,Wellington,20,Wellington Zone,Main,573903,Newlands North,2790,5,0.3
9,Wellington,20,Wellington Zone,Main,574001,Newlands South,3880,6,0.3
2,Auckland,4,Central Auckland Zone,Main,517400,Newmarket,3740,36,1.8
3,Waikato,6,Hamilton Zone,Main,527124,Newstead,220,1,0.9
2,Auckland,4,Central Auckland Zone,Main,514200,Newton,2170,101,8.9
9,Wellington,20,Wellington Zone,Main,576400,Newtown East,5370,33,1.2
9,Wellington,20,Wellington Zone,Main,576301,Newtown West,3480,27,1.5
3,Waikato,6,Hamilton Zone,Main,527914,Ngahinapouri,2280,3,0.3
9,Wellington,20,Wellington Zone,Main,574402,Ngaio South,3290,1,0.1
3,Waikato,502,Rural (Incl.some Off Shore Islands),Rural,538850,Ngakuru,1710,2,0.2
6,Hawke'sBay,502,Rural (Incl.some Off Shore Islands),Rural,559000,Ngamatea,30,0,
1,Northland,502,Rural (Incl.some Off Shore Islands),Rural,501634,Ngapuhi-Kaikou,2640,12,0.9
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,532501,Ngapuke,1640,2,0.2
4,BayofPlenty,10,Rotorua,Main,538722,Ngapuna,490,5,2
3,Waikato,6,Hamilton Zone,Main,528200,Ngaruawahia,5810,33,1.1
3,Waikato,305,Ngatea,Minor,533800,Ngatea,1340,0,
9,Wellington,109,Masterton,Secondary,579000,Ngaumutawa,1430,1,0.1
9,Wellington,20,Wellington Zone,Main,574002,Ngauranga East,40,1,4.8
9,Wellington,20,Wellington Zone,Main,574303,Ngauranga West,10,1,19.1
17,Nelson,21,Nelson,Main,581715,Ngawhatu,2570,4,0.3
4,BayofPlenty,10,Rotorua,Main,538601,Ngongotaha North,3250,17,1
4,BayofPlenty,10,Rotorua,Main,538602,Ngongotaha South,1300,2,0.3
1,Northland,302,Ngunguru,Minor,501807,Ngunguru,1700,6,0.7
15,Southland,501,Rural Centre,Rural,612200,Nightcaps,310,1,0.6
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,578200,Nireaha-Tiraumea,1050,1,0.2
7,Taranaki,105,Hawera,Secondary,553900,Normanby,900,2,0.4
9,Wellington,18,Lower Hutt Zone,Main,569301,Normandale,2140,2,0.2
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,549800,Norsewood-Herbertville,3520,6,0.3
13,Canterbury,22,Christchurch,Main,595600,North Beach,4790,22,0.9
1,Northland,502,Rural (Incl.some Off Shore Islands),Rural,500206,North Cape,500,0,
14,Otago,23,Dunedin,Main,603601,North Dunedin,3610,15,0.8
14,Otago,23,Dunedin,Main,603300,North East Valley,4900,11,0.4
15,Southland,301,Gore,Minor,610210,North Gore,1640,4,0.5
2,Auckland,2,Northern Auckland Zone,Main,508807,North Harbour East,4160,12,0.6
2,Auckland,2,Northern Auckland Zone,Main,508806,North Harbour West,5820,9,0.3
13,Canterbury,22,Christchurch,Main,591800,Northcote,2630,39,2.8
2,Auckland,2,Northern Auckland Zone,Main,509800,Northcote South,4570,12,0.5
2,Auckland,2,Northern Auckland Zone,Main,508704,Northcross,5060,3,0.1
9,Wellington,20,Wellington Zone,Main,575200,Northland,2900,1,0.1
9,Wellington,20,Wellington Zone,Main,574703,Northland North,780,1,0.2
6,Hawke'sBay,501,Rural Centre,Rural,545303,Nuhaka,250,1,0.8
3,Waikato,103,Taupo,Secondary,541710,Nukuhau,1640,2,0.2
99,AreaOutside,511,Oceanic,Rural,666667,NZ Economic Zone,0,0,
13,Canterbury,22,Christchurch,Main,587304,Oaklands East,3530,5,0.3
13,Canterbury,22,Christchurch,Main,587303,Oaklands West,2560,3,0.2
2,Auckland,2,Northern Auckland Zone,Main,507102,Oaktree,4980,8,0.3
7,Taranaki,14,New Plymouth,Main,550800,Oakura,1500,1,0.1
14,Otago,114,Oamaru,Secondary,601030,Oamaru Central,2610,23,1.7
14,Otago,114,Oamaru,Secondary,601010,Oamaru North,3480,11,0.6
14,Otago,114,Oamaru,Secondary,601040,Oamaru South,3050,9,0.6
2,Auckland,2,Northern Auckland Zone,Main,509701,Ocean View,4850,6,0.2
99,AreaOutside,511,Oceanic,Rural,666672,Oceanic-Antipodes Islands,0,0,
99,AreaOutside,511,Oceanic,Rural,627203,Oceanic-Auckland Islands,0,0,
2,Auckland,510,Oceanic-in Region but not in TA,Rural,617501,Oceanic-Auckland Region East,10,1,19.1
2,Auckland,510,Oceanic-in Region but not in TA,Rural,617602,Oceanic-Auckland Region West,0,0,
4,BayofPlenty,510,Oceanic-in Region but not in TA,Rural,619702,Oceanic-Bay of Plenty Region,0,0,
99,AreaOutside,511,Oceanic,Rural,666668,Oceanic-Bounty Islands,0,0,
99,AreaOutside,511,Oceanic,Rural,626601,Oceanic-Campbell Island,0,0,
13,Canterbury,510,Oceanic-in Region but not in TA,Rural,623806,Oceanic-Canterbury Region North,0,0,
13,Canterbury,510,Oceanic-in Region but not in TA,Rural,625103,Oceanic-Canterbury Region South,10,0,
99,AreaOutside,511,Oceanic,Rural,625200,Oceanic-Chatham Islands,0,0,
5,Gisborne,510,Oceanic-in Region but not in TA,Rural,620400,Oceanic-Gisborne Region,0,0,
6,Hawke'sBay,510,Oceanic-in Region but not in TA,Rural,620903,Oceanic-Hawke's Bay Region,0,0,
99,AreaOutside,511,Oceanic,Rural,614001,Oceanic-Kermadec Islands,0,0,
8,Manawatu-Wanganui,510,Oceanic-in Region but not in TA,Rural,622700,Oceanic-Manawatu-Wanganui Region,0,0,
18,Marlborough,510,Oceanic-in Region but not in TA,Rural,623805,Oceanic-Marlborough Region,0,0,
17,Nelson,510,Oceanic-in Region but not in TA,Rural,623804,Oceanic-Nelson Region,0,0,
1,Northland,510,Oceanic-in Region but not in TA,Rural,614504,Oceanic-Northland Region,0,0,
99,AreaOutside,511,Oceanic,Rural,626900,Oceanic-Oil Rig Southland,0,0,
99,AreaOutside,511,Oceanic,Rural,621500,Oceanic-Oil Rigs Taranaki,0,0,
14,Otago,510,Oceanic-in Region but not in TA,Rural,625902,Oceanic-Otago Region,0,0,
99,AreaOutside,511,Oceanic,Rural,666670,Oceanic-Snares Islands,0,0,
15,Southland,510,Oceanic-in Region but not in TA,Rural,627201,Oceanic-Southland Region,0,0,
7,Taranaki,510,Oceanic-in Region but not in TA,Rural,621402,Oceanic-Taranaki Region,0,0,
8,Manawatu-Wanganui,510,Oceanic-in Region but not in TA,Rural,622000,Oceanic-Tararua Constituency,0,0,
16,Tasman,511,Oceanic,Rural,623803,Oceanic-Tasman Region,0,1,
3,Waikato,510,Oceanic-in Region but not in TA,Rural,619400,Oceanic-Waikato Region East,0,0,
3,Waikato,510,Oceanic-in Region but not in TA,Rural,619202,Oceanic-Waikato Region West,0,0,
9,Wellington,510,Oceanic-in Region but not in TA,Rural,622202,Oceanic-Wellington Region,0,0,
12,WestCoast,510,Oceanic-in Region but not in TA,Rural,624600,Oceanic-West Coast Region,0,0,
1,Northland,501,Rural Centre,Rural,501632,Ohaeawai,800,0,
15,Southland,501,Rural Centre,Rural,612300,Ohai,300,0,
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,561421,Ohakea,310,0,
8,Manawatu-Wanganui,254,Ohakune,Minor,555000,Ohakune,1080,10,1.8
7,Taranaki,502,Rural (Incl.some Off Shore Islands),Rural,554120,Ohangai,580,0,
4,BayofPlenty,9,Tauranga,Main,536641,Ohauiti-Ngapeke,780,1,0.2
3,Waikato,6,Hamilton Zone,Main,527600,Ohaupo,540,1,0.4
7,Taranaki,105,Hawera,Secondary,554111,Ohawe Beach,740,1,0.3
3,Waikato,502,Rural (Incl.some Off Shore Islands),Rural,534200,Ohinemuri,3290,11,0.6
4,BayofPlenty,10,Rotorua,Main,540300,Ohinemutu,300,8,5.1
13,Canterbury,502,Rural (Incl.some Off Shore Islands),Rural,586604,Ohoka,1230,0,
4,BayofPlenty,104,Whakatane,Secondary,541900,Ohope,3070,4,0.2
8,Manawatu-Wanganui,501,Rural Centre,Rural,532400,Ohura,140,2,2.7
7,Taranaki,502,Rural (Incl.some Off Shore Islands),Rural,554130,Okaiawa,560,0,
1,Northland,501,Rural Centre,Rural,501631,Okaihau,750,3,0.8
7,Taranaki,501,Rural Centre,Rural,551120,Okato,600,1,0.3
3,Waikato,502,Rural (Incl.some Off Shore Islands),Rural,535220,Okauia,2100,3,0.3
7,Taranaki,502,Rural (Incl.some Off Shore Islands),Rural,550700,Okoki-Okau,2280,7,0.6
13,Canterbury,502,Rural (Incl.some Off Shore Islands),Rural,585806,Okuku,680,0,
2,Auckland,502,Rural (Incl.some Off Shore Islands),Rural,506658,Omaha,680,2,0.6
6,Hawke'sBay,13,Hastings Zone,Main,545822,Omahu,410,3,1.4
18,Marlborough,26,Blenheim,Main,580420,Omaka,920,4,0.8
4,BayofPlenty,9,Tauranga,Main,536821,Omanu,5540,27,0.9
1,Northland,501,Rural Centre,Rural,500700,Omapere and Opononi,470,1,0.4
13,Canterbury,501,Rural Centre,Rural,600827,Omarama,300,1,0.6
7,Taranaki,14,New Plymouth,Main,551030,Omata,590,0,
4,BayofPlenty,9,Tauranga,Main,536000,Omokoroa,2790,2,0.1
3,Waikato,502,Rural (Incl.some Off Shore Islands),Rural,532200,Omori,200,0,
2,Auckland,4,Central Auckland Zone,Main,519300,One Tree Hill Central,2900,13,0.9
2,Auckland,4,Central Auckland Zone,Main,519400,One Tree Hill East,6180,10,0.3
2,Auckland,4,Central Auckland Zone,Main,519720,Onehunga North East,3920,2,0.1
2,Auckland,4,Central Auckland Zone,Main,519710,Onehunga North West,4030,17,0.8
2,Auckland,4,Central Auckland Zone,Main,519820,Onehunga South East,3820,38,1.9
2,Auckland,4,Central Auckland Zone,Main,519810,Onehunga South West,4160,9,0.4
6,Hawke'sBay,12,Napier Zone,Main,546300,Onekawa Central,1380,11,1.5
6,Hawke'sBay,12,Napier Zone,Main,546500,Onekawa South,4640,37,1.5
6,Hawke'sBay,12,Napier Zone,Main,546400,Onekawa West,300,12,7.6
9,Wellington,19,Porirua Zone,Main,570500,Onepoto,1860,7,0.7
1,Northland,1,Whangarei,Main,504100,Onerahi,2350,9,0.7
3,Waikato,502,Rural (Incl.some Off Shore Islands),Rural,526701,Onewhero,4180,7,0.3
2,Auckland,5,Southern Auckland Zone,Main,525520,Opaheke,2800,1,0.1
9,Wellington,109,Masterton,Secondary,578302,Opaki-Fernridge,1480,4,0.5
2,Auckland,3,Western Auckland Zone,Main,513020,Opanuku,2280,3,0.3
13,Canterbury,22,Christchurch,Main,594300,Opawa,3250,12,0.7
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,563802,Opiki,530,1,0.4
14,Otago,23,Dunedin,Main,603210,Opoho,1230,3,0.5
4,BayofPlenty,502,Rural (Incl.some Off Shore Islands),Rural,542904,Oponae,300,1,0.6
4,BayofPlenty,241,Opotiki,Minor,542800,Opotiki,4130,63,2.9
1,Northland,502,Rural (Incl.some Off Shore Islands),Rural,501802,Opouteke-Tanekaha,5070,5,0.2
1,Northland,501,Rural Centre,Rural,501300,Opua East,330,6,3.5
1,Northland,502,Rural (Incl.some Off Shore Islands),Rural,501612,Opua West,280,0,
3,Waikato,101,Pukekohe,Secondary,521115,Opuawhanga,250,0,
7,Taranaki,250,Opunake,Minor,553200,Opunake,1390,8,1.1
2,Auckland,4,Central Auckland Zone,Main,516400,Orakei North,5910,24,0.8
2,Auckland,4,Central Auckland Zone,Main,516201,Orakei South,3840,12,0.6
14,Otago,114,Oamaru,Secondary,601020,Orana Park,2530,7,0.5
2,Auckland,4,Central Auckland Zone,Main,519900,Oranga,4510,19,0.8
13,Canterbury,502,Rural (Incl.some Off Shore Islands),Rural,598312,Orari,4800,11,0.4
2,Auckland,3,Western Auckland Zone,Main,512906,Oratia,3730,6,0.3
2,Auckland,3,Western Auckland Zone,Main,512905,Oratia West,240,0,
15,Southland,502,Rural (Incl.some Off Shore Islands),Rural,610052,Oreti Beach,580,2,0.7
2,Auckland,2,Northern Auckland Zone,Main,505805,Orewa,9170,24,0.5
2,Auckland,2,Northern Auckland Zone,Main,506202,Orewa West,180,1,1.1
9,Wellington,20,Wellington Zone,Main,576600,Oriental Bay,1120,6,1
4,BayofPlenty,104,Whakatane,Secondary,542511,Orini,560,4,1.4
2,Auckland,5,Southern Auckland Zone,Main,523713,Ormiston,7310,18,0.5
8,Manawatu-Wanganui,106,Feilding,Secondary,560411,Oroua Bridge,240,5,4
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,561422,Oroua Downs-Waitohi,3400,6,0.3
12,WestCoast,502,Rural (Incl.some Off Shore Islands),Rural,584405,Orowaiti,710,1,0.3
3,Waikato,502,Rural (Incl.some Off Shore Islands),Rural,541335,Oruanui,2390,12,1
14,Otago,23,Dunedin,Main,603602,Otago University,5280,49,1.8
2,Auckland,4,Central Auckland Zone,Main,521803,Otahuhu East,2320,7,0.6
2,Auckland,4,Central Auckland Zone,Main,521801,Otahuhu North,3110,24,1.5
2,Auckland,4,Central Auckland Zone,Main,521901,Otahuhu West,5400,148,5.2
9,Wellington,25,Kapiti,Main,565902,Otaihanga,1310,3,0.4
1,Northland,1,Whangarei,Main,502005,Otaika-Portland,1160,0,
15,Southland,24,Invercargill,Main,611210,Otakaro Park,820,73,17
9,Wellington,262,Otaki,Minor,564400,Otaki,6120,12,0.4
9,Wellington,502,Rural (Incl.some Off Shore Islands),Rural,564022,Otaki Forks,1560,4,0.5
4,BayofPlenty,502,Rural (Incl.some Off Shore Islands),Rural,542530,Otakiri,3870,4,0.2
8,Manawatu-Wanganui,15,Wanganui,Main,555200,Otamatea,1280,0,
6,Hawke'sBay,501,Rural Centre,Rural,549400,Otane,580,0,
1,Northland,1,Whangarei,Main,502400,Otangarei,2110,19,1.7
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,532700,Otangiwai-Heao,840,1,0.2
2,Auckland,5,Southern Auckland Zone,Main,523502,Otara East,5150,31,1.2
2,Auckland,5,Southern Auckland Zone,Main,523501,Otara North,1870,74,7.6
2,Auckland,5,Southern Auckland Zone,Main,523601,Otara South,3830,34,1.7
2,Auckland,5,Southern Auckland Zone,Main,523402,Otara West,3580,16,0.9
15,Southland,24,Invercargill,Main,609922,Otatara,2680,2,0.1
3,Waikato,502,Rural (Incl.some Off Shore Islands),Rural,521153,Otaua,2520,2,0.2
15,Southland,501,Rural Centre,Rural,612600,Otautau,720,2,0.5
13,Canterbury,501,Rural Centre,Rural,600830,Otematata,190,0,
2,Auckland,3,Western Auckland Zone,Main,512902,Otimai,3170,2,0.1
13,Canterbury,113,Timaru,Secondary,598202,Otipua Creek-Washdyke Flat,660,1,0.3
12,WestCoast,502,Rural (Incl.some Off Shore Islands),Rural,585315,Otira,60,0,
3,Waikato,218,Otorohanga,Minor,531200,Otorohanga,2640,13,0.9
3,Waikato,502,Rural (Incl.some Off Shore Islands),Rural,531304,Otorohanga Rural East,4240,9,0.4
3,Waikato,502,Rural (Incl.some Off Shore Islands),Rural,531301,Otorohanga Rural West,1980,2,0.2
4,BayofPlenty,9,Tauranga,Main,537201,Otumoetai North,4010,9,0.4
4,BayofPlenty,9,Tauranga,Main,537202,Otumoetai South,3690,4,0.2
5,Gisborne,11,Gisborne,Main,544702,Outer Kaiti,2490,34,2.6
14,Otago,502,Rural (Incl.some Off Shore Islands),Rural,609031,Outer Wakatipu,740,4,1
14,Otago,501,Rural Centre,Rural,602200,Outram,760,2,0.5
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,549901,Owahanga,510,0,
2,Auckland,4,Central Auckland Zone,Main,517903,Owairaka East,4670,11,0.5
2,Auckland,4,Central Auckland Zone,Main,517902,Owairaka West,2860,20,1.3
14,Otago,501,Rural Centre,Rural,607200,Owaka,300,0,
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,532300,Owhango,190,1,1
4,BayofPlenty,10,Rotorua,Main,538742,Owhata East,2200,7,0.6
4,BayofPlenty,10,Rotorua,Main,538731,Owhata South,630,1,0.3
4,BayofPlenty,10,Rotorua,Main,538741,Owhata West,3690,23,1.2
13,Canterbury,280,Oxford,Minor,586802,Oxford,2100,4,0.4
4,BayofPlenty,9,Tauranga,Main,536515,Pacific View,3110,5,0.3
9,Wellington,25,Kapiti,Main,566200,Paekakariki,1750,2,0.2
9,Wellington,502,Rural (Incl.some Off Shore Islands),Rural,565700,Paekakariki Hill,150,0,
4,BayofPlenty,501,Rural Centre,Rural,536651,Paengaroa,960,4,0.8
2,Auckland,101,Pukekohe,Secondary,521111,Paerata-Cape Hill,1170,2,0.3
3,Waikato,228,Paeroa,Minor,534300,Paeroa,4280,18,0.8
8,Manawatu-Wanganui,263,Pahiatua,Minor,578000,Pahiatua,2480,8,0.6
2,Auckland,5,Southern Auckland Zone,Main,525540,Pahurehure,3330,15,0.9
1,Northland,205,Paihia,Minor,501100,Paihia,1900,27,2.7
6,Hawke'sBay,13,Hastings Zone,Main,545852,Pakipaki,690,2,0.6
6,Hawke'sBay,13,Hastings Zone,Main,545832,Pakowhai,650,6,1.8
2,Auckland,5,Southern Auckland Zone,Main,522910,Pakuranga Central,3900,13,0.6
2,Auckland,5,Southern Auckland Zone,Main,523000,Pakuranga East,5640,10,0.3
2,Auckland,5,Southern Auckland Zone,Main,522810,Pakuranga North,4820,5,0.2
4,BayofPlenty,9,Tauranga,Main,536516,Palm Beach,3870,29,1.4
2,Auckland,3,Western Auckland Zone,Main,513012,Palm Heights,2820,4,0.3
4,BayofPlenty,9,Tauranga,Main,536202,Palm Springs,5080,7,0.3
14,Otago,501,Rural Centre,Rural,601200,Palmerston,840,3,0.7
8,Manawatu-Wanganui,16,Palmerston North,Main,562800,Palmerston North Central,3060,190,11.9
8,Manawatu-Wanganui,16,Palmerston North,Main,562401,Palmerston North Hospital,2760,33,2.3
2,Auckland,4,Central Auckland Zone,Main,520602,Panmure Basin,2970,28,1.8
8,Manawatu-Wanganui,16,Palmerston North,Main,562402,Papaeoia,2800,13,0.9
9,Wellington,19,Porirua Zone,Main,571501,Papakowhai North,2360,3,0.2
9,Wellington,19,Porirua Zone,Main,571502,Papakowhai South,2530,4,0.3
2,Auckland,5,Southern Auckland Zone,Main,525410,Papakura Central,2290,85,7.1
2,Auckland,5,Southern Auckland Zone,Main,525610,Papakura East,6770,60,1.7
2,Auckland,5,Southern Auckland Zone,Main,525420,Papakura North,2640,44,3.2
2,Auckland,5,Southern Auckland Zone,Main,525630,Papakura North East,4600,18,0.7
2,Auckland,5,Southern Auckland Zone,Main,525510,Papakura South,1850,25,2.6
4,BayofPlenty,9,Tauranga,Main,536201,Papamoa Beach East,3740,10,0.5
13,Canterbury,22,Christchurch,Main,591900,Papanui,3820,28,1.4
9,Wellington,20,Wellington Zone,Main,573901,Paparangi,1830,4,0.4
9,Wellington,20,Wellington Zone,Main,573801,Paparangi West,1190,0,
2,Auckland,502,Rural (Incl.some Off Shore Islands),Rural,521134,Paparata,260,0,
13,Canterbury,22,Christchurch,Main,587821,Paparua,890,121,26
8,Manawatu-Wanganui,502,Rural (Incl.some Off Shore Islands),Rural,550200,Papatawa,1060,5,0.9
2,Auckland,5,Southern Auckland Zone,Main,522202,Papatoetoe Central,5120,109,4.1
2,Auckland,5,Southern Auckland Zone,Main,522302,Papatoetoe East,6050,35,1.1
2,Auckland,5,Southern Auckland Zone,Main,522201,Papatoetoe North,6120,44,1.4
2,Auckland,5,Southern Auckland Zone,Main,522100,Papatoetoe West,6340,47,1.4
1,Northland,1,Whangarei,Main,503700,Parahaki,1250,3,0.5
7,Taranaki,14,New Plymouth,Main,550902,Paraite,420,6,2.7
2,Auckland,502,Rural (Incl.some Off Shore Islands),Rural,506644,Parakai Rural,620,0,
2,Auckland,501,Rural Centre,Rural,506645,Parakai Urban,1120,8,1.4
3,Waikato,102,Tokoroa,Secondary,535310,Paraonui,1830,14,1.5
9,Wellington,25,Kapiti,Main,565901,Paraparaumu Beach North,3690,11,0.6
9,Wellington,25,Kapiti,Main,565903,Paraparaumu Beach South,5070,12,0.5
9,Wellington,25,Kapiti,Main,566000,Paraparaumu Central,8920,69,1.5
3,Waikato,226,Thames,Minor,533502,Parawai,4500,18,0.8
9,Wellington,19,Porirua Zone,Main,572100,Paremata-Postgate,2650,2,0.1
2,Auckland,2,Northern Auckland Zone,Main,509000,Paremoremo East,2880,23,1.5
2,Auckland,2,Northern Auckland Zone,Main,506400,Paremoremo West,870,0,
13,Canterbury,501,Rural Centre,Rural,598314,Pareora,450,2,0.8
3,Waikato,102,Tokoroa,Secondary,535320,Parkdale,720,2,0.5
13,Canterbury,22,Christchurch,Main,590602,Parklands,5050,12,0.5
13,Canterbury,113,Timaru,Secondary,599700,Parkside,2580,17,1.3
6,Hawke'sBay,13,Hastings Zone,Main,548100,Parkvale,3250,11,0.6
9,Wellington,18,Lower Hutt Zone,Main,564900,Parkway,3270,40,2.3
13,Canterbury,502,Rural (Incl.some Off Shore Islands),Rural,585601,Parnassus,1030,1,0.2
2,Auckland,4,Central Auckland Zone,Main,515901,Parnell East,2890,3,0.2
2,Auckland,4,Central Auckland Zone,Main,515902,Parnell West,5460,29,1
2,Auckland,3,Western Auckland Zone,Main,512904,Parrs Park,1520,6,0.8
2,Auckland,3,Western Auckland Zone,Main,512903,Parrs Park West,2320,14,1.2
1,Northland,502,Rural (Incl.some Off Shore Islands),Rural,501818,Parua Bay,2200,3,0.3
1,Northland,502,Rural (Incl.some Off Shore Islands),Rural,501817,Pataua-Whareora,1300,1,0.1
7,Taranaki,253,Patea,Minor,554700,Patea,1150,12,2
2,Auckland,502,Rural (Incl.some Off Shore Islands),Rural,521121,Patumahoe,2830,4,0.3
5,Gisborne,501,Rural Centre,Rural,543800,Patutahi,370,0,
3,Waikato,501,Rural Centre,Rural,533602,Pauanui Beach,770,1,0.2
9,Wellington,19,Porirua Zone,Main,565601,Pauatahanui,1100,5,0.9
3,Waikato,6,Hamilton Zone,Main,530100,Peachgrove,3450,39,2.2
3,Waikato,6,Hamilton Zone,Main,527810,Peacocke,740,1,0.3
13,Canterbury,501,Rural Centre,Rural,586124,Pegasus,1610,0,
9,Wellington,25,Kapiti,Main,563704,Peka Peka,380,0,
7,Taranaki,502,Rural (Incl.some Off Shore Islands),Rural,553004,Pembroke,1270,4,0.6
9,Wellington,502,Rural (Incl.some Off Shore Islands),Rural,565400,Pencarrow,570,1,0.3
2,Auckland,4,Central Auckland Zone,Main,519500,Penrose,780,42,10.3
9,Wellington,18,Lower Hutt Zone,Main,569900,Petone Central,920,20,4.2
13,Canterbury,22,Christchurch,Main,593502,Phillipstown,4300,43,1.9
18,Marlborough,268,Picton,Minor,581100,Picton,2920,23,1.5
2,Auckland,5,Southern Auckland Zone,Main,522711,Pigeon Mountain North,3610,3,0.2
